zcta,under_100_FPL,less_12_education,non_employment,renting,crowded,single_parent_family,no_vehicle_households
29646,0.21995407,0.186571182,0.349901073,0.383026696,0.017496392,0.253127413,0.113636364
29649,0.124016316,0.084577114,0.341556955,0.392200765,0.006996921,0.176809211,0.067823491
29650,0.058452393,0.05538357,0.204089539,0.236150425,0.013613695,0.126299723,0.022914139
29651,0.083032761,0.104394707,0.266854101,0.179708581,0.016876809,0.109943689,0.04287887
29653,0.131373569,0.109893758,0.372250423,0.127837515,0.009557945,0.130149813,0.039426523
29654,0.152408112,0.147818209,0.360170243,0.192479109,0.005849582,0.112664802,0.033147632
29655,0.178065002,0.139916953,0.435126904,0.140935298,0.004163997,0.070469799,0.043561819
29657,0.15609426,0.155135686,0.282595389,0.172090011,0.017807997,0.115655533,0.019750688
29658,0.111688312,0.094202899,0.434931507,0,0,0,0
29659,0.342465753,0.087378641,0.5625,0.4,0,0.32,0.028571429
29661,0.168155971,0.2464701,0.39125742,0.162737643,0.013688213,0.097697923,0.031939163
29662,0.07955256,0.071580899,0.243043252,0.3073558,0.080524951,0.160184735,0.067401167
29664,0.127875869,0.036671368,0.302192564,0.257211538,0,0.180921053,0
29665,0.252199413,0.346570397,0.81920904,0,0,0,0
29666,0.115299685,0.065236819,0.317898486,0.195461783,0.005971338,0.126696833,0.019904459
29667,0.197969543,0.277777778,0.318584071,0.188405797,0,0.017241379,0
29669,0.151116243,0.182366779,0.44965339,0.1791965,0.015712013,0.091541136,0.046738266
29670,0.116353111,0.116685457,0.284813926,0.299495875,0.024977085,0.055576003,0.056370302
29671,0.118227381,0.118474356,0.287469287,0.201250869,0.023766505,0.109893993,0.056706046
29672,0.095234141,0.057706279,0.325741684,0.186010761,0.006725596,0.09470524,0.042275173
29673,0.122658311,0.148821331,0.284395103,0.256534115,0.022772363,0.110050812,0.026740274
29676,0.06143001,0.099485759,0.474663909,0.042045455,0.007575758,0.011938873,0.013636364
29678,0.208023517,0.159326753,0.366082813,0.37553202,0.006928635,0.192685872,0.083440562
29680,0.070310183,0.051107919,0.203687364,0.231408848,0.024474427,0.094052408,0.021179793
29681,0.047316932,0.038959569,0.254533962,0.133942291,0.006530647,0.081712279,0.020488305
29682,0.106592574,0.104125083,0.338813152,0.050266115,0.004730928,0.018916595,0.031342401
29683,0,0,0.330232558,0.101694915,0,0.110169492,0
29684,0.079342387,0.170705726,0.383569097,0.155231144,0.060340633,0.134845621,0.03892944
29685,0.098863075,0.084798995,0.377503852,0.018979834,0.014234875,0.016,0.040332147
29686,0.231155779,0.103109656,0.284069098,0.246835443,0.053797468,0.003952569,0.151898734
29687,0.083067462,0.076824849,0.252154061,0.232253824,0.025095602,0.098612366,0.028979446
29689,0.113877249,0.084963129,0.331449334,0.170840289,0.026154702,0.087673611,0.079577073
29690,0.124312341,0.129792968,0.325819284,0.183432593,0.029128316,0.137034849,0.030644288
29691,0.20118149,0.174718654,0.371172617,0.245550847,0.011016949,0.098904353,0.06440678
29692,0.334724541,0.185298622,0.350877193,0.309189189,0.038378378,0.241025641,0.089189189
29693,0.151287634,0.161537685,0.372201258,0.239319149,0.016,0.085067158,0.023659574
29696,0.079143755,0.081015393,0.288764783,0.13202934,0.016136919,0.065934066,0.039608802
29697,0.10232297,0.21955774,0.280668156,0.274742538,0.015534997,0.080963303,0.031768197
29702,0.149437375,0.157098765,0.357330992,0.270992366,0.03728714,0.139272271,0.01879037
29704,0.13079565,0.110633307,0.359067149,0.09202454,0.036042945,0.112195122,0.046779141
29706,0.210777449,0.148967229,0.359267171,0.257461253,0.025105674,0.151626016,0.086332778
29707,0.044145934,0.051923237,0.237831858,0.081064685,0.006597407,0.059828153,0.015318116
29708,0.030560272,0.031018632,0.205308674,0.237633926,0.015654071,0.085348741,0.023801886
29709,0.125899912,0.14969475,0.279836683,0.242207245,0.02358888,0.136334405,0.061499579
29710,0.089577185,0.078564276,0.280785272,0.209072165,0.014570447,0.120097124,0.023436426
29712,0.063439065,0.132090132,0.247803163,0.130702836,0,0.039855072,0.102342787
29714,0.096357901,0.113935542,0.416834677,0.216772152,0.053006329,0.202393906,0.038765823
29715,0.045844859,0.052262752,0.236202492,0.207793071,0.014096682,0.127312014,0.031850522
29717,0.227418322,0.125950972,0.338509317,0.298045603,0.030944625,0.056994819,0.013029316
29718,0.122349936,0.163650366,0.298072805,0.194501718,0.017182131,0.096098953,0.052233677
29720,0.164031966,0.13395989,0.312536194,0.235358511,0.022739712,0.135863085,0.051350948
29726,0.091646778,0.092899801,0.312456507,0.212846348,0.070528967,0.08490566,0.044080605
29727,0.148970748,0.229613734,0.403044872,0.299760192,0.071942446,0.098790323,0.088729017
29728,0.231562819,0.215153788,0.345616264,0.365661505,0.036946482,0.214102564,0.12741103
29729,0.197822142,0.149774048,0.349673203,0.171693735,0.019721578,0.072271386,0.025522042
29730,0.139752777,0.122942481,0.280144385,0.43799806,0.018383438,0.187038729,0.063836067
29732,0.079564846,0.049108375,0.213543114,0.276271479,0.017442362,0.115954548,0.029617477
29741,0.143092105,0.259206799,0.261603376,0.124183007,0,0.011494253,0.049673203
29742,0.179237288,0.133640553,0.217838765,0.138028169,0.007511737,0.174863388,0.01971831
29743,0.036069002,0.209572154,0.307901907,0.10960961,0.022522523,0.036511156,0
29745,0.093271944,0.119509833,0.301635808,0.201472662,0.015979947,0.130239215,0.039714868
29801,0.201232033,0.164584724,0.382032717,0.367302689,0.028187337,0.148290662,0.112055507
29803,0.094599474,0.029069567,0.274749722,0.157137472,0.007288263,0.097920739,0.024440814
29805,0.10426075,0.150407573,0.396167048,0.102453102,0.016354016,0.088967972,0.075517076
29809,0.130696475,0.100715137,0.243708609,0.308219178,0.020547945,0.135620915,0.068493151
29810,0.343209877,0.164516129,0.469111969,0.306098964,0.03452244,0.248484848,0.13693901
29812,0.290212766,0.18163295,0.347771103,0.256011315,0.036067893,0.213221246,0.121640736
29816,0.241521069,0.354166667,0.5,0.459283388,0.091205212,0.067567568,0.087947883
29817,0.191298179,0.192141192,0.354874042,0.356484327,0.053472649,0.191266376,0.121696374
29819,0.121987952,0.148997135,0.326987682,0.184357542,0.048417132,0.079691517,0.122905028
29821,0.22767419,0.217096336,0.373015873,0.066489362,0.013297872,0.071174377,0.013297872
29824,0.176136364,0.218199934,0.510665925,0.265817901,0.031635802,0.143351801,0.086033951
29826,0.068493151,0.646616541,0.845528455,0.086021505,0,0.088235294,0.161290323
29827,0.189419795,0.244733146,0.602098164,0.364139021,0.011058452,0.086084906,0.152448657
29828,0.277198212,0.243809524,0.550098232,0.5234375,0,0,0.2890625
29829,0.153419593,0.122818975,0.287786617,0.262541806,0.048256092,0.099441731,0.069278548
29831,0.13409611,0.163113994,0.330132939,0.18049035,0.017736046,0.108211819,0.10172144
29832,0.242457288,0.191122715,0.343890135,0.380045351,0.012698413,0.240429819,0.112471655
29834,0.25846926,0.104265403,0.36969697,0.490272374,0.089494163,0.351648352,0.163424125
29835,0.169088507,0.106694964,0.391956374,0.162931341,0.015297047,0.101995565,0.063322661
29836,0.373188406,0.179591837,0.551515152,0.157894737,0,0,0
29838,0.308823529,0.19729207,0.457142857,0.082644628,0.020661157,0.043243243,0
29840,0,0.271676301,0.197860963,0,0,0,0
29841,0.140541044,0.079382865,0.288207067,0.328015811,0.00783511,0.183965961,0.04058728
29842,0.079627978,0.158553011,0.25780163,0.224621334,0,0.188246097,0.029326458
29843,0.316013629,0.255154639,0.419601838,0.148681055,0.047961631,0.149812734,0.016786571
29844,0.063636364,0.058252427,0.509803922,0.229508197,0,0.025641026,0.147540984
29845,0.102164502,0.158469945,0.215926493,0.248608534,0,0.092643052,0.031539889
29847,0.166520211,0.124396478,0.388068346,0.23620178,0.009495549,0.135045568,0.064688427
29848,0.147058824,0.072847682,0.27571116,0.056213018,0,0.047619048,0.032544379
29849,0.017964072,0.290123457,0.452471483,0.586538462,0.259615385,0.493333333,0
29851,0.128462328,0.168559582,0.374810893,0.274665818,0.026734564,0.153676794,0.079567155
29853,0.218439485,0.113117871,0.286362491,0.294530673,0.015521064,0.207225631,0.099778271
29856,0.178337696,0.248140276,0.41187832,0.076476283,0,0.040047114,0.007744434
29860,0.063414923,0.080637488,0.254646484,0.144348345,0.013868178,0.079501024,0.032955562
29902,0.140048478,0.05320197,0.320963958,0.354280822,0.014726027,0.120916626,0.054794521
29906,0.152650396,0.085017755,0.309319497,0.525372814,0.019311233,0.22075444,0.021456925
29907,0.118531229,0.056288742,0.321573302,0.144725058,0.01522479,0.133537207,0.022031166
29909,0.06082533,0.018188799,0.413112164,0.066735913,0.00398165,0.014849075,0.023370553
29910,0.078006455,0.049646686,0.234062403,0.238495111,0.014032374,0.079260843,0.016628916
29911,0.108532423,0.160268714,0.414054054,0.35335689,0.012367491,0.150273224,0.065371025
29915,0.024604569,0,0.156164384,0.020588235,0,0.021276596,0.105882353
29916,0.165091718,0.140898705,0.530958439,0.200278164,0.006954103,0.141093474,0.016689847
29918,0.262937408,0.202920143,0.448345712,0.202134338,0.020087884,0.200205339,0.105461394
29920,0.182694142,0.116668783,0.353865607,0.117742309,0.012953967,0.059778598,0.046264168
29921,0.031372549,0.216049383,0.47826087,0.25,0,0.063063063,0.051282051
29922,0.545202952,0.221438646,0.658444023,0.027439024,0,0.238317757,0.213414634
29923,0.15920398,0.438202247,0.48630137,0.1875,0,0.047619048,0.2125
29924,0.19515918,0.149938042,0.437206179,0.269269777,0.009634888,0.166515837,0.076064909
29926,0.088089674,0.11868196,0.315849228,0.209280656,0.035314946,0.076724606,0.052366754
29927,0.173784104,0.126197646,0.346330979,0.304994955,0.070131181,0.13040182,0.05247225
29928,0.061544788,0.022349272,0.288050685,0.144595656,0.013739859,0.036789298,0.051557184
29929,0.057026477,0.088445078,0.340322581,0.121287129,0.00990099,0.271477663,0
29932,0.392226148,0.213793103,0.438596491,0.285714286,0,0.405405405,0.095238095
29934,0.035010941,0.019354839,0.186495177,0.226744186,0,0.211009174,0.058139535
29935,0.11919369,0.092317224,0.385639121,0.689721422,0.039865514,0.05877193,0.107108549
29936,0.220355731,0.116191322,0.377365021,0.344725405,0.038917424,0.206771861,0.034571316
29939,0.150943396,0.179775281,0.46031746,0.020408163,0,0,0
29940,0.143001516,0.098647311,0.414039512,0.156091371,0.020304569,0.072,0.021573604
29941,0.106666667,0,0,0.094117647,0,0,0
29943,0,0,0.588235294,0,0,0,0.189655172
29944,0.161781676,0.215587045,0.337572254,0.286254729,0.027742749,0.142339075,0.117276166
29945,0.178253548,0.082227258,0.303234501,0.255007328,0.00097704,0.166210046,0.092818759
30002,0.073471485,0.020873682,0.140456813,0.423439135,0,0.117558402,0.08545518
30004,0.044629669,0.06420832,0.240178367,0.244308123,0.043311787,0.076321453,0.021573552
30005,0.018596893,0.010352889,0.258781103,0.288564121,0.029229083,0.05521916,0.019291195
30008,0.155463364,0.195301355,0.346797138,0.418018932,0.043695064,0.269934804,0.065753888
30009,0.044387293,0.042592215,0.232982142,0.378545455,0.008484848,0.089925625,0.122666667
30011,0.082751363,0.085886298,0.300266744,0.194305619,0.029683477,0.112884835,0.013630168
30012,0.135793426,0.15414114,0.345986935,0.439270905,0.045006911,0.225136612,0.038268832
30013,0.088601178,0.08447959,0.315736935,0.400330169,0.025691292,0.159457041,0.061803549
30014,0.15500025,0.134576259,0.304424447,0.364615284,0.021536253,0.190039804,0.061215167
30016,0.139861088,0.074768599,0.308427522,0.217762168,0.011239338,0.162872039,0.026141495
30017,0.050032998,0.059963391,0.228267146,0.184165684,0.021365841,0.069383631,0.040241185
30018,0.048076923,0.103448276,0.357142857,0.361111111,0,0.391304348,0
30019,0.04714801,0.065775507,0.277322316,0.142686488,0.003981949,0.077127445,0.017321476
30021,0.271355836,0.27320993,0.305297133,0.772720556,0.16802128,0.208613196,0.138170533
30022,0.054742018,0.048185232,0.265860343,0.25686308,0.018258787,0.096247142,0.032241512
30024,0.057143527,0.042464246,0.26181881,0.198816526,0.011232372,0.079508698,0.015555241
30025,0.039340443,0.167781002,0.294972744,0.124528302,0.007798742,0.020517677,0.009056604
30028,0.043120971,0.072776528,0.208623215,0.117148327,0.016865712,0.088412664,0.014951226
30030,0.078532016,0.038429173,0.262123532,0.393450403,0.015029268,0.117851882,0.106233191
30032,0.15826492,0.106525617,0.346483476,0.45758549,0.015051326,0.197377663,0.12267775
30033,0.075831167,0.059537033,0.269875356,0.349818687,0.011341717,0.068772137,0.055937042
30034,0.136852557,0.074492314,0.325773272,0.297561865,0.018970025,0.164600479,0.085182708
30035,0.226700143,0.091532284,0.349501661,0.473748975,0.035821712,0.200362237,0.098167897
30038,0.124202057,0.069017687,0.30139207,0.412795608,0.033713401,0.279429781,0.014991554
30039,0.084317598,0.074661174,0.289072093,0.188229451,0.024149491,0.204930905,0.012167867
30040,0.053216859,0.07418432,0.242675288,0.16112151,0.00821269,0.072903133,0.018029718
30041,0.032719088,0.045399817,0.242292902,0.133706294,0.006673327,0.069499951,0.021338661
30043,0.090516033,0.101216288,0.285419394,0.295117744,0.01555845,0.103907016,0.026963286
30044,0.106476796,0.166482784,0.260479641,0.380005923,0.054657935,0.147564163,0.024811609
30045,0.095965522,0.107603869,0.273027432,0.149492754,0.019275362,0.140581068,0.022391304
30046,0.155534832,0.163695431,0.290804951,0.482277831,0.075071549,0.16717485,0.116753504
30047,0.128604589,0.169058317,0.329980117,0.239767442,0.046186047,0.100398695,0.026930233
30052,0.060212737,0.078963281,0.258150121,0.196759259,0.010477583,0.117515843,0.019290123
30054,0.081219597,0.135757131,0.306507085,0.172445892,0.031649988,0.088367276,0.006981615
30055,0.069014085,0.150019135,0.418148655,0.092198582,0.007801418,0.047012733,0.024113475
30056,0.106073567,0.144155058,0.331800263,0.158343484,0,0.055639098,0.03410475
30058,0.165649893,0.100312323,0.302331606,0.406049325,0.027919963,0.226455894,0.095905072
30060,0.127284167,0.215745809,0.286308846,0.539208474,0.060982787,0.247575795,0.126085038
30062,0.060280918,0.033212211,0.264227028,0.192182271,0.009525444,0.061745879,0.017634944
30064,0.043174691,0.03820051,0.213754586,0.16718435,0.006702632,0.067974824,0.0362923
30066,0.080738368,0.054874979,0.25805336,0.236124722,0.010957684,0.093987988,0.016124722
30067,0.122043314,0.070750674,0.22494209,0.583838698,0.021303063,0.175207373,0.070906546
30068,0.048557479,0.015519035,0.243441184,0.135251013,0,0.058654929,0.013330215
30070,0,0.24137931,0.181818182,0,0,0,0
30071,0.203951487,0.228485153,0.220532319,0.48074922,0.047057463,0.187996189,0.066134813
30072,0.085714286,0.02233677,0.243636364,0.421195652,0,0.150485437,0.019021739
30075,0.038735624,0.024911301,0.226952518,0.162525591,0,0.069079152,0.016843477
30076,0.089947321,0.085481155,0.253076053,0.35511481,0.037719143,0.127171708,0.047399799
30078,0.090368408,0.087079364,0.324525426,0.179670832,0.027125876,0.130463084,0.018058519
30079,0.169512497,0.109287579,0.211917751,0.511045655,0.077319588,0.177130045,0.161266568
30080,0.082793281,0.056530011,0.173440304,0.511611743,0.023468804,0.136614608,0.037615504
30082,0.066254349,0.070138038,0.176647747,0.296958525,0.018709677,0.152674082,0.035760369
30083,0.168906425,0.132788201,0.33871788,0.487542385,0.039117401,0.266543081,0.118531623
30084,0.113250779,0.119211823,0.27284671,0.328608505,0.029214081,0.137134219,0.047581021
30087,0.093314763,0.070131163,0.299824337,0.157602495,0.016277478,0.080165717,0.022438579
30088,0.151829167,0.07551831,0.265048691,0.436101014,0.02563612,0.196959344,0.084465276
30092,0.094199144,0.056552781,0.229580848,0.54141993,0.032601082,0.129079345,0.049028972
30093,0.187805227,0.280848947,0.262441601,0.718702027,0.041977661,0.246987389,0.056799534
30094,0.119994054,0.065773875,0.288963371,0.234939254,0.029157939,0.174064784,0.025722664
30096,0.121899515,0.101445658,0.231087095,0.576009067,0.040326119,0.126921491,0.050928634
30097,0.05195627,0.041473638,0.277743775,0.292516607,0.026453471,0.092539841,0.016459938
30101,0.055617245,0.054172367,0.247378456,0.20318149,0.011665462,0.075022065,0.01846228
30102,0.097472347,0.084931791,0.248190632,0.252705664,0.020450169,0.125463863,0.020715756
30103,0.095540966,0.085075066,0.310944726,0.183219864,0.014617541,0.088571429,0.009211053
30104,0.144444444,0.149597238,0.309320788,0.295534665,0.001175088,0.077459334,0.048178613
30105,0.093062606,0.135675676,0.301886792,0.242686891,0,0.082212257,0.003250271
30106,0.121469526,0.132051045,0.227688206,0.447654619,0.022959464,0.230018587,0.035043392
30107,0.061677584,0.075351001,0.225978174,0.122769684,0.006711409,0.073619632,0.004747094
30108,0.171314171,0.152514763,0.316140916,0.282979464,0.027845458,0.160576428,0.080403759
30110,0.082778793,0.157587143,0.243360373,0.262549725,0.012123508,0.054221743,0.048872893
30113,0.14864395,0.153357753,0.421819111,0.189767442,0.04744186,0.138339921,0.031627907
30114,0.087718994,0.129322304,0.231942973,0.318199052,0.016682464,0.092968351,0.041421801
30115,0.045277338,0.065949903,0.256918833,0.160239248,0.01310168,0.077199408,0.019709484
30116,0.111453609,0.153020929,0.322637185,0.282958566,0.009930373,0.184541833,0.048396302
30117,0.266044439,0.161390094,0.32938464,0.492900459,0.031578169,0.156574586,0.054355865
30120,0.104233045,0.121734756,0.295438622,0.265265608,0.016771632,0.118075802,0.035117744
30121,0.103730591,0.110284363,0.271835591,0.366965776,0.010851419,0.110247983,0.039753756
30122,0.144963711,0.114185385,0.25813756,0.530510233,0.039139866,0.233701746,0.039045553
